"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","學生數","教師數","上學年度畢業生數","縣市名稱","體系別"
112,0046,國立臺北護理健康大學,06131006,資訊管理系,D 日,B 四技,354,8,76,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,06199022,健康科技學院碩士班,D 日,M 碩士,9,2,5,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09131009,護理系博士班,D 日,D 博士,79,0,13,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09131009,護理系碩士班,D 日,M 碩士,152,0,46,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09131009,護理系碩士在職專班,N 職,M 碩士,101,0,22,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09131009,護理系,D 日,B 四技,873,84,215,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09131009,護理系,D 日,C 二技,504,0,242,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09131009,護理系,N 修,C 二技,594,0,180,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09131021,護理助產及婦女健康系,D 日,M 碩士,30,0,8,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09131021,護理助產及婦女健康系,D 日,C 二技,38,10,26,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09131021,護理助產及婦女健康系,N 修,C 二技,26,0,9,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09153007,語言治療與聽力學系碩士班,D 日,M 碩士,46,0,10,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09153007,語言治療與聽力學系碩士在職專班,N 職,M 碩士,0,0,1,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09153007,語言治療與聽力學系,D 日,B 四技,195,10,51,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09199023,智慧健康照護跨領域學院,D 日,,0,1,0,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09211013,長期照護系碩士班,D 日,M 碩士,41,0,13,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09211013,長期照護系,D 日,C 二技,111,9,30,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09211015,高齡健康照護系碩士班,D 日,M 碩士,7,0,0,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09211015,高齡健康照護系,D 日,B 四技,123,9,32,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09221014,嬰幼兒保育系碩士班,D 日,M 碩士,42,0,8,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09221014,嬰幼兒保育系,D 日,B 四技,274,11,69,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,09221014,嬰幼兒保育系,D 日,C 二技,144,0,49,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,10142017,運動保健系碩士班,D 日,M 碩士,29,0,9,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,10142017,運動保健系碩士在職專班,N 職,M 碩士,43,0,19,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,10142017,運動保健系,D 日,B 四技,242,11,55,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,10151018,休閒產業與健康促進系旅遊健康碩士班,D 日,M 碩士,23,0,11,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,10151018,休閒產業與健康促進系碩士在職專班,N 職,M 碩士,13,0,1,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,10151018,休閒產業與健康促進系,D 日,B 四技,135,9,36,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,99999Z01,通識及共同科目,D 日,,0,15,0,30 臺北市,2 技職
112,0046,國立臺北護理健康大學,99999Z03,軍訓教官,D 日,,0,3,0,30 臺北市,2 技職
112,0047,國立高雄餐旅大學,02311002,應用英語系,D 日,B 四技,163,10,40,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,02311003,應用日語系,D 日,B 四技,165,6,40,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,04199010,餐旅暨會展行銷管理系,D 日,B 四技,176,5,38,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,04199010,餐旅暨會展行銷管理系,N 修,B 四技,95,0,25,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131004,旅館管理系,D 日,B 四技,444,11,137,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131004,旅館管理系,N 修,B 四技,149,0,53,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131004,旅館管理系,N 修,C 二技,16,0,10,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131005,中餐廚藝系,D 日,B 四技,201,8,45,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131006,西餐廚藝系,D 日,B 四技,186,7,36,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131007,烘焙管理系,D 日,B 四技,203,9,48,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131009,國際廚藝學士學位學程,D 日,B 四技,125,2,24,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131011,飲食文化暨餐飲創新研究所,D 日,M 碩士,56,6,24,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131012,餐旅管理研究所,D 日,M 碩士,25,5,19,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131012,餐旅管理研究所,N 職,M 碩士,11,0,3,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131028,餐飲廚藝科,D 日,5 五專,251,6,45,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131030,餐飲管理系,D 日,B 四技,402,15,100,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131030,餐飲管理系,N 修,B 四技,299,0,47,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131030,餐飲管理系,D 日,C 二技,57,0,30,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131030,餐飲管理系,N 修,C 二技,28,0,26,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10131Y80,廚藝學院,D 日,,0,1,0,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10151013,休閒暨遊憩管理系,D 日,B 四技,300,8,77,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10151015,旅運管理系,D 日,B 四技,173,7,39,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10151015,旅運管理系,N 修,B 四技,136,0,39,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10151015,旅運管理系,N 修,C 二技,22,0,11,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,D 日,B 四技,122,2,35,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10151029,觀光研究所,D 日,D 博士,37,0,3,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10151029,觀光研究所,D 日,M 碩士,32,8,11,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10151029,觀光研究所,N 職,M 碩士,11,0,4,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10151031,國際觀光餐旅全英文碩士學位學程,D 日,M 碩士,16,2,7,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10499019,航空暨運輸服務管理系,D 日,B 四技,174,8,54,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10499019,航空暨運輸服務管理系,N 修,B 四技,166,0,50,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,10499019,航空暨運輸服務管理系,N 修,C 二技,62,0,32,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,99999Y45,國際學院,D 日,,0,1,0,50 高雄市,2 技職
112,0047,國立高雄餐旅大學,99999Z01,通識及共同科目,D 日,,0,24,0,50 高雄市,2 技職
